employee_id,review_date,review_type,reviewer_id,technical_score,communication_score,leadership_score,initiative_score,teamwork_score,quality_score,comments
1307,2024-03-11,quarterly,2009,3.8,4.3,4.3,3.4,4.4,3.9,Seem role senior serve current card yes.
1307,2024-08-30,quarterly,2006,3.8,4.3,3.3,4.1,3.6,5.0,Act administration form of blue.
1308,2024-03-20,quarterly,2007,3.5,3.5,3.1,3.4,4.5,4.5,Discover detail effect.
1308,2024-06-30,quarterly,2008,4.9,3.7,3.9,4.1,3.6,4.7,Attack realize prove into lead usually.
1308,2024-01-05,quarterly,2004,4.8,4.8,4.1,3.8,3.8,3.7,Task center long particular seem firm.
1308,2024-12-14,quarterly,2004,4.3,4.4,3.5,4.4,4.8,4.2,Community politics decision back.
1309,2024-12-16,quarterly,2001,4.4,4.3,4.0,4.2,4.1,3.7,Travel same news election.
1309,2024-07-08,quarterly,2003,3.9,3.5,3.9,4.1,3.7,4.3,Dog describe respond week.
1309,2024-02-21,quarterly,2004,4.0,3.8,3.9,3.7,4.1,4.4,Camera fast attention.
1309,2024-11-06,quarterly,2002,4.4,3.9,4.4,3.6,4.9,4.4,Special something true administration lawyer clear clear someone.
1310,2024-04-23,quarterly,2009,4.9,5.0,3.1,4.5,4.1,4.3,Thing around sport.
1310,2024-10-07,quarterly,2001,3.6,4.5,3.4,4.4,4.2,4.1,Trouble else third leg simply big.
1310,2024-12-22,quarterly,2002,4.9,4.1,3.5,3.7,4.6,4.5,Politics real fly employee black skill over.
1310,2024-11-30,quarterly,2005,4.8,3.5,3.4,4.4,4.2,3.7,Understand anyone growth must.
1311,2024-07-27,quarterly,2003,4.0,4.9,4.0,3.7,4.4,4.8,Child quality pick fund the ask.
1311,2024-03-01,quarterly,2002,3.5,4.2,3.7,4.0,3.6,5.0,Out sort once read history serve.
1311,2024-04-19,quarterly,2006,3.6,4.1,4.1,4.1,3.8,3.6,Trip right challenge easy eat.
1311,2024-03-13,quarterly,2006,4.7,4.6,3.9,4.1,4.4,4.3,Of wait some between be without budget.
1312,2024-06-26,quarterly,2004,3.8,3.6,3.4,3.3,3.9,5.0,Among recent work need southern sea anyone.
1312,2024-12-21,quarterly,2005,4.8,3.9,3.9,4.2,4.2,3.5,Lawyer anyone station fact.
1312,2024-01-15,quarterly,2009,4.1,3.7,3.3,4.5,4.9,4.8,Usually our good onto people edge great our.
1312,2024-10-12,quarterly,2008,4.1,3.6,4.1,3.1,4.2,3.6,Management common center man.
1313,2024-05-30,quarterly,2009,4.8,5.0,3.1,4.0,4.9,3.7,Economic newspaper consider again tax.
1313,2024-02-28,quarterly,2009,4.4,3.6,3.5,3.3,3.9,4.4,Both computer quickly rate.
1313,2024-04-11,quarterly,2002,4.3,4.0,3.0,3.5,4.6,4.6,These him when training science ability much crime.
1313,2024-04-22,quarterly,2002,4.0,4.8,3.4,4.1,4.4,4.5,Few theory street fight subject.
1314,2024-07-12,quarterly,2004,4.4,3.7,3.6,4.0,4.7,3.5,Out two activity let source action hear.
1314,2024-09-22,quarterly,2005,3.5,3.9,4.2,3.0,4.0,4.8,She range author she finish small.
1314,2024-06-23,quarterly,2002,4.3,5.0,4.5,3.4,4.9,4.6,Either reduce consider interview price civil there.
1314,2024-10-14,quarterly,2003,3.8,4.7,3.0,3.3,4.1,4.7,Increase environmental laugh marriage five color.
1315,2024-12-20,quarterly,2001,3.9,4.1,4.2,3.8,4.5,3.9,Note adult ball human my center.
1315,2024-08-22,quarterly,2001,4.5,4.3,3.0,3.6,3.7,4.5,Agree hard rise citizen.
1315,2024-08-18,quarterly,2002,5.0,4.1,4.0,4.1,3.8,3.8,Bring follow ten up improve.
1315,2024-01-17,quarterly,2004,4.0,4.1,3.3,4.4,4.4,4.2,Option firm professor ok.
1316,2024-03-31,quarterly,2005,4.8,4.3,3.8,3.1,4.7,4.1,Each property speech position common performance.
1316,2024-04-25,quarterly,2001,4.3,4.9,3.8,4.5,3.6,3.8,Amount help friend else.
1316,2024-07-18,quarterly,2002,4.4,4.4,3.8,4.1,4.5,4.8,Position necessary best.
1316,2024-03-20,quarterly,2005,4.8,3.6,3.3,4.3,3.7,4.1,Development Mrs surface analysis.
1317,2024-08-10,quarterly,2002,3.6,4.3,3.8,3.8,4.0,4.7,Surface difference talk ask politics computer charge.
1317,2024-11-17,quarterly,2004,3.8,3.7,3.9,3.6,3.9,4.2,Site head fast production.
1317,2024-12-09,quarterly,2003,3.7,4.0,3.9,3.7,3.5,4.2,Represent Mrs thank myself.
1317,2024-07-27,quarterly,2005,4.0,3.9,3.7,4.0,4.7,4.8,Yard fear across shake body force news.
1318,2024-01-23,quarterly,2003,4.9,4.8,3.1,4.1,3.9,4.6,Finally figure card student a some.
1318,2024-03-09,quarterly,2010,4.4,4.6,3.9,3.6,4.7,4.7,Up trouble marriage point lose story minute.
1318,2024-10-28,quarterly,2007,3.7,4.1,3.4,4.1,4.4,4.9,Point example thank see simple budget.
1318,2024-06-18,quarterly,2006,3.8,3.5,4.1,3.1,4.3,3.5,Design probably born cell.
1319,2024-12-27,quarterly,2006,4.2,4.3,3.7,3.3,4.1,4.1,Speak condition cover admit real animal.
1319,2024-03-04,quarterly,2006,4.9,3.6,3.4,3.6,3.9,4.7,Education describe win example magazine memory they significant.
1319,2024-09-28,quarterly,2006,3.6,4.6,4.3,3.1,4.4,3.9,Bed television land stay.
1319,2024-06-06,quarterly,2001,4.4,4.4,3.0,3.3,3.6,3.7,Participant with everyone real benefit claim recognize book.
1320,2024-08-01,quarterly,2003,3.6,4.6,4.0,3.2,3.7,4.4,Arm themselves institution.
1320,2024-01-09,quarterly,2006,3.7,3.8,4.4,4.1,4.4,4.5,Relationship artist girl culture.
1320,2024-03-03,quarterly,2006,3.8,3.7,4.0,3.3,4.1,3.6,From name country benefit focus another special.
1320,2024-04-14,quarterly,2009,4.1,3.7,4.5,3.5,4.7,4.2,Though tonight near ability great.
1321,2024-09-24,quarterly,2005,4.5,3.9,3.4,3.9,4.9,3.6,Understand successful pattern process.
1321,2024-08-07,quarterly,2005,4.6,4.9,3.4,3.4,4.0,4.3,Artist later move it state series value tax.
1321,2024-03-09,quarterly,2002,4.3,4.4,3.2,3.8,4.1,4.4,Year deal the participant history smile where.
1321,2024-03-24,quarterly,2009,3.8,4.8,4.3,4.1,4.1,4.1,Imagine section measure play third white tree.
1322,2024-10-18,quarterly,2003,4.4,4.5,3.2,3.7,4.2,4.0,Computer lawyer easy need whole board.
1322,2024-01-29,quarterly,2007,4.1,3.9,4.2,3.2,4.1,3.7,Choice media church tonight response.
1322,2024-02-29,quarterly,2009,4.1,4.2,3.4,4.3,3.7,4.1,Pull support room difference.
1322,2024-12-14,quarterly,2007,3.5,3.8,4.2,3.1,4.3,3.5,Leave outside task more.
1323,2024-05-06,quarterly,2006,4.9,4.5,3.1,3.3,4.6,4.9,Image time manage.
1323,2024-02-06,quarterly,2007,4.2,3.6,3.6,3.5,4.2,3.6,Institution pick have.
1323,2024-08-14,quarterly,2003,3.8,4.0,3.3,3.9,4.0,4.4,According together Mrs beyond.
1323,2024-09-11,quarterly,2001,4.6,5.0,4.1,3.5,3.6,4.7,Easy avoid camera parent what.
1324,2024-02-15,quarterly,2008,4.4,4.0,3.7,3.9,4.6,4.6,Truth reason good order often mouth east.
1324,2024-09-26,quarterly,2009,4.5,4.3,3.7,4.1,4.0,4.6,Glass marriage same admit respond.
1324,2024-10-11,quarterly,2010,3.8,4.0,4.3,3.8,3.8,4.0,Reduce heavy receive state.
1324,2024-07-26,quarterly,2010,4.2,4.4,3.8,3.6,4.9,4.1,Shake particularly government stop catch large.
1325,2024-04-29,quarterly,2008,3.6,3.8,3.4,4.1,4.2,4.2,Medical not weight gas difference evening itself PM.
1325,2024-10-23,quarterly,2002,4.3,3.9,3.0,4.0,4.3,3.7,Scene though often part knowledge physical.
1325,2024-02-25,quarterly,2010,4.0,4.2,3.3,4.3,3.7,4.6,Include opportunity young as just peace machine none.
1325,2024-08-02,quarterly,2008,3.8,4.5,3.3,4.5,4.1,3.9,Leader rather marriage next rate sure exist every.
1326,2024-07-16,quarterly,2003,4.8,4.9,3.5,4.1,4.7,4.9,Sort soon suggest both left.
1326,2024-04-22,quarterly,2008,4.1,4.8,4.0,3.4,4.2,4.9,Million picture deal run movie mouth young.
1326,2024-04-23,quarterly,2010,4.9,3.7,4.1,4.3,4.5,3.6,Move enter firm society coach policy south then.
1326,2024-05-06,quarterly,2004,4.5,3.5,3.1,4.0,3.5,4.1,Brother thought all huge.
1327,2024-06-27,quarterly,2004,3.8,4.7,3.8,3.4,3.8,3.9,However face own.
1327,2024-01-24,quarterly,2002,4.4,4.3,4.3,3.0,4.5,4.0,Style condition movement.
1327,2024-04-08,quarterly,2006,4.8,4.0,3.4,3.5,4.8,3.6,Minute show a theory of couple.
1327,2024-09-15,quarterly,2008,4.0,4.4,3.9,3.1,4.3,3.8,Form figure spring.
1328,2024-08-02,quarterly,2001,3.5,4.7,4.2,4.5,3.8,3.7,Peace say energy take yes.
1328,2024-08-02,quarterly,2007,5.0,4.6,3.2,3.2,4.2,4.2,Indeed tend address understand language have.
1328,2024-01-05,quarterly,2004,4.9,4.1,4.1,4.0,3.6,4.1,A animal general.
1328,2024-05-31,quarterly,2005,4.6,3.5,4.2,3.0,4.3,3.6,Big thousand sing green data treat.
1329,2024-05-18,quarterly,2007,4.7,4.0,3.5,3.9,4.7,3.7,Fall newspaper should court just must.
1329,2024-11-24,quarterly,2005,3.6,4.7,4.0,4.2,3.9,3.6,It notice me look return.
1329,2024-01-08,quarterly,2008,3.9,4.5,4.3,3.7,4.6,4.3,Most class there sound.
1329,2024-01-13,quarterly,2007,4.2,3.7,3.9,3.0,4.9,4.7,Piece daughter head reach.
1330,2024-01-19,quarterly,2001,4.8,3.9,3.6,4.2,4.5,4.0,Even fast wear edge own.
1330,2024-01-17,quarterly,2007,4.8,4.7,4.4,4.1,3.9,4.2,Low professor western next upon stand.
1330,2024-05-25,quarterly,2006,4.4,4.5,3.3,3.8,3.8,4.4,Feeling although center sing.
1330,2024-02-15,quarterly,2010,4.5,4.6,4.3,4.1,4.8,4.4,Travel particularly job local firm international.
1331,2024-03-10,quarterly,2002,3.9,4.9,3.8,3.1,4.6,4.8,Voice Congress participant forward.
1331,2024-03-24,quarterly,2006,3.5,3.9,4.1,4.0,3.7,4.1,Keep ahead material lose home.
1331,2024-07-29,quarterly,2007,3.9,3.7,4.1,4.5,3.9,4.1,Range for others over for.
1331,2024-02-07,quarterly,2003,3.7,4.6,3.9,4.4,4.3,4.5,Move fine major bank case.
1332,2024-05-09,quarterly,2002,4.0,3.9,4.4,3.3,3.5,4.5,Design coach stock tonight argue scientist.
1332,2024-06-02,quarterly,2003,4.5,4.2,4.0,4.4,3.7,4.9,Probably water us attention.
1332,2024-10-05,quarterly,2010,5.0,4.6,3.5,3.7,3.8,4.8,Door single century wide manager international establish.
1332,2024-09-06,quarterly,2003,4.0,4.6,4.1,4.0,3.6,4.3,Rule pay new Republican fly foot Congress.
1333,2024-09-16,quarterly,2009,4.3,4.9,3.2,3.7,4.5,4.5,Color success cause teacher big.
1333,2024-02-14,quarterly,2001,4.0,4.3,4.3,3.1,4.3,4.1,Foreign happy base at from appear surface.
1333,2024-01-19,quarterly,2002,5.0,3.8,4.1,3.9,4.1,4.0,Final behavior large film likely share.
1333,2024-09-05,quarterly,2010,4.4,5.0,4.5,3.6,4.6,4.0,Ground center just more sea.
1334,2024-10-11,quarterly,2007,4.5,4.4,3.9,4.2,3.8,4.5,Born smile leave ground feel.
1334,2024-11-08,quarterly,2004,5.0,4.8,4.3,3.7,3.8,4.7,Least employee suggest owner already discuss member.
1334,2024-01-12,quarterly,2001,4.8,3.6,4.3,3.6,4.1,3.7,Crime morning instead them attention.
1334,2024-03-19,quarterly,2002,4.1,4.0,3.5,3.7,4.3,4.9,Stay miss over consider view.
1335,2024-07-18,quarterly,2006,4.2,4.9,4.4,3.5,4.6,4.0,Media threat speech news good company myself.
1335,2024-03-17,quarterly,2008,4.0,5.0,3.3,3.7,3.9,3.5,Expect never contain.
1335,2024-09-22,quarterly,2007,4.3,4.0,4.2,3.6,4.3,3.7,Finish business reality impact.
1335,2024-11-19,quarterly,2001,4.0,4.1,3.5,3.5,3.7,4.8,Unit rock lot south mention.
1336,2024-02-09,quarterly,2005,3.9,4.7,3.9,3.7,3.9,3.7,North blue interesting long fall thank market.
1336,2024-10-12,quarterly,2004,3.8,4.1,3.8,3.6,4.3,3.9,Kind her class speak open assume financial.
1336,2024-03-22,quarterly,2006,4.7,4.8,4.1,3.7,4.9,4.1,Carry painting either heavy soldier energy.
1336,2024-12-17,quarterly,2001,4.8,3.9,4.4,3.2,3.8,4.5,Apply onto one ahead already answer.
1337,2024-08-19,quarterly,2001,3.8,4.7,3.5,3.1,4.4,4.3,Future direction admit town strategy raise future.
1337,2024-02-06,quarterly,2001,5.0,4.7,3.4,3.1,3.9,4.4,Music important miss toward.
1337,2024-03-07,quarterly,2010,4.7,4.5,4.2,3.7,4.2,4.8,Hope save method might people.
1337,2024-12-15,quarterly,2010,4.8,3.7,3.4,4.5,4.3,3.7,Right old just night theory statement three forget.
1338,2024-10-02,quarterly,2006,4.1,3.9,3.0,3.5,3.6,3.8,Give mind watch score successful anything century.
1338,2024-06-20,quarterly,2007,4.6,4.2,4.5,4.5,3.5,4.0,Leg much produce production piece available case more.
1338,2024-03-13,quarterly,2004,4.4,4.5,4.3,3.9,4.4,4.3,Trade later bank add foreign oil federal whole.
1338,2024-12-25,quarterly,2003,4.5,4.1,3.3,3.9,3.9,4.5,Specific so some deal many them.
1339,2024-07-22,quarterly,2001,4.7,5.0,3.5,3.8,5.0,3.7,Word bit consider design ahead month.
1339,2024-05-12,quarterly,2009,3.9,4.8,3.0,3.3,4.0,3.6,Support box bank early worry man.
1339,2024-07-28,quarterly,2002,4.3,4.2,3.7,3.4,4.2,4.0,Every trouble office thought.
1339,2024-01-09,quarterly,2006,4.9,3.7,3.5,3.8,4.1,3.9,Prevent term such of suffer street knowledge officer.
1340,2024-05-23,quarterly,2009,4.6,3.8,3.8,4.1,3.7,4.4,Challenge technology under one determine smile.
1340,2024-02-04,quarterly,2009,4.8,4.5,4.2,3.4,4.4,3.7,Stop finish mean seem senior let see shoulder.
1340,2024-09-16,quarterly,2004,3.8,4.8,3.0,4.0,4.6,4.1,Crime pull after season business drop.
1340,2024-08-14,quarterly,2010,4.6,3.7,3.6,3.7,4.9,3.8,Action when mouth table.
1341,2024-07-03,quarterly,2008,3.8,3.5,3.6,4.3,3.8,4.9,Care term glass during interview.
1341,2024-08-10,quarterly,2002,4.1,5.0,3.8,4.3,4.6,4.2,Real foreign movement big.
1341,2024-07-14,quarterly,2009,3.7,4.7,4.3,4.2,4.7,4.3,Amount foreign these federal.
1341,2024-10-04,quarterly,2007,4.4,4.4,3.0,3.6,3.7,3.7,Deal attorney gas recent skin many here.
1342,2024-06-05,quarterly,2003,3.8,4.2,3.7,3.8,4.4,5.0,Trip bad real meeting.
1342,2024-08-20,quarterly,2003,3.8,4.5,3.9,3.1,4.7,4.6,Nothing decade drop peace region phone.
1342,2024-07-30,quarterly,2007,4.0,3.9,4.2,3.8,4.5,3.6,Wish with success involve happen western.
1342,2024-06-23,quarterly,2009,3.9,4.2,3.7,3.5,3.9,4.4,Beat free history heart once.
1343,2024-08-08,quarterly,2008,4.1,4.0,3.3,3.8,5.0,4.8,Ground smile break here.
1343,2024-04-05,quarterly,2009,4.3,4.5,4.3,4.1,4.2,3.6,What party process stuff treat likely.
1343,2024-03-11,quarterly,2010,3.6,4.2,3.1,3.9,4.1,5.0,Agreement citizen organization you practice important gas.
1343,2024-04-06,quarterly,2007,3.8,4.7,3.3,3.4,4.3,4.1,Computer bank southern eight stage.
1344,2024-09-22,quarterly,2009,3.5,3.7,3.0,3.7,3.6,3.9,Baby throw perhaps recent where follow.
1344,2024-12-12,quarterly,2007,4.5,3.8,4.4,4.2,4.4,4.4,Friend the play federal stock.
1344,2024-01-17,quarterly,2006,4.6,4.3,4.2,3.1,4.9,4.5,White also protect natural career woman.
1344,2024-01-04,quarterly,2009,4.3,4.1,4.0,4.1,4.3,3.7,Central information instead value meeting.
1345,2024-02-09,quarterly,2001,4.5,4.2,4.4,3.6,4.6,4.9,Plant put law more often.
1345,2024-08-17,quarterly,2001,4.8,3.6,3.9,3.3,4.7,4.4,Some unit offer offer and manager.
1345,2024-04-11,quarterly,2003,4.1,4.4,3.3,3.4,4.6,4.5,Phone reality about community measure shake everything party.
1345,2024-06-25,quarterly,2007,4.5,4.4,3.7,3.1,4.6,3.6,That senior go talk down.
1346,2024-11-18,quarterly,2008,4.0,4.3,3.6,3.8,4.6,3.8,Mrs throughout career make law thousand.
1346,2024-01-09,quarterly,2004,4.0,4.5,3.0,3.7,3.9,3.7,South whether world small serious stuff.
1346,2024-11-14,quarterly,2003,4.8,4.5,4.3,3.2,4.0,4.4,Simply she along figure decade.
1346,2024-07-14,quarterly,2006,4.2,4.9,3.5,4.0,4.3,4.4,Top medical day like prepare grow mention.
1347,2024-10-11,quarterly,2004,4.3,4.6,3.4,3.1,4.1,4.3,Democrat exist little add economy.
1347,2024-03-31,quarterly,2004,3.7,3.6,3.1,4.3,4.9,4.5,Painting performance both.
1347,2024-05-15,quarterly,2002,4.6,4.9,4.5,4.2,4.8,3.8,Mention PM industry age nation.
1347,2024-06-02,quarterly,2009,5.0,3.7,3.9,3.6,4.9,4.3,Give skin wide under.
1348,2024-01-27,quarterly,2002,4.6,4.4,3.7,4.3,4.4,4.3,Television discussion be alone.
1348,2024-09-10,quarterly,2003,3.8,5.0,4.2,3.9,4.0,4.3,Late care environmental evidence after religious.
1348,2024-07-11,quarterly,2005,4.1,4.2,4.2,3.0,4.6,3.8,Stuff evening north city he sit style poor.
1348,2024-01-24,quarterly,2007,4.6,4.1,3.4,3.0,4.1,4.9,Lot pattern better plant certain seek name letter.
1349,2024-08-16,quarterly,2010,4.0,3.8,3.7,4.0,4.8,4.0,Listen season work tend off daughter concern.
1349,2024-01-31,quarterly,2008,4.0,4.6,3.2,4.4,4.5,4.5,Success soldier control add strategy really pull.
1349,2024-03-07,quarterly,2004,3.7,4.1,3.8,4.1,4.6,3.7,Between move perform along figure moment.
1349,2024-02-08,quarterly,2002,4.0,4.1,4.1,3.5,3.7,4.7,Democrat little chance human reason college.
1350,2024-12-28,quarterly,2004,3.8,3.6,4.3,4.1,3.6,4.0,Single all friend society.
1350,2024-05-31,quarterly,2005,4.3,4.4,4.2,3.0,4.2,3.8,Return audience growth important myself all.
1350,2024-05-11,quarterly,2005,4.7,4.8,4.1,3.6,4.6,4.0,Little fine art manager carry western none.
1350,2024-01-05,quarterly,2010,4.0,3.9,3.1,3.9,3.9,4.9,Sometimes democratic left.
1351,2024-03-14,quarterly,2010,3.7,3.6,3.0,3.0,3.7,3.7,Pressure commercial behavior.
1351,2024-03-20,quarterly,2009,4.5,4.1,3.8,4.0,4.9,4.8,Spend not sea line away hope central.
1351,2024-02-16,quarterly,2002,3.8,4.6,4.3,4.0,4.1,4.8,Sound effect thank.
1351,2024-10-02,quarterly,2010,3.9,4.3,4.0,4.2,3.9,4.6,Sea society your book cold.
1352,2024-11-09,quarterly,2003,4.4,4.6,3.2,3.6,4.5,5.0,Listen according either each.
1352,2024-01-21,quarterly,2004,4.7,3.5,3.2,4.4,4.5,5.0,Stay service fall skill.
1352,2024-12-16,quarterly,2001,4.4,4.5,3.6,4.2,3.7,4.8,Contain certain possible address.
1352,2024-05-12,quarterly,2007,4.1,4.2,3.9,3.6,4.1,4.2,Democrat onto sense center.
1353,2024-10-11,quarterly,2002,3.5,5.0,4.1,4.4,3.9,4.7,On figure statement.
1353,2024-11-05,quarterly,2001,3.7,4.8,3.2,4.0,5.0,3.9,Third heart against purpose inside personal firm.
1353,2024-03-28,quarterly,2010,4.3,3.6,4.5,4.1,5.0,4.3,Like bad letter stand.
1353,2024-10-06,quarterly,2007,4.2,4.4,3.0,3.7,4.2,3.6,Agency wife care way still grow music.
1354,2024-02-13,quarterly,2003,4.5,3.9,3.6,3.4,3.5,3.7,Already black offer book western Mr.
1354,2024-12-24,quarterly,2004,4.7,4.0,3.7,4.3,4.9,4.2,Color involve thing year.
1354,2024-09-30,quarterly,2005,3.7,4.7,4.2,3.2,4.1,4.2,Run sort those effort new.
1354,2024-11-03,quarterly,2003,4.1,3.6,3.9,4.1,4.6,4.5,Purpose camera less yourself traditional matter especially.
1355,2024-06-26,quarterly,2010,4.5,4.0,4.1,4.0,4.2,4.2,Age see just price with.
1355,2024-08-07,quarterly,2005,4.7,3.9,3.1,3.3,4.8,4.7,Occur make people note.
1355,2024-02-03,quarterly,2009,4.0,5.0,4.1,3.5,3.6,4.6,Feeling anyone number risk more statement.
1355,2024-12-13,quarterly,2004,4.7,4.7,3.4,3.4,4.5,4.8,Hotel while personal street size.
1356,2024-03-30,quarterly,2007,4.2,3.8,4.4,3.3,3.5,4.2,Music member establish war although.
1356,2024-03-02,quarterly,2004,4.9,3.6,4.4,3.4,4.6,4.5,Difference whole improve ever.
1356,2024-03-13,quarterly,2006,4.5,3.9,4.2,3.2,3.6,3.9,Research act at coach.
1356,2024-10-15,quarterly,2010,4.2,4.3,3.9,3.5,3.6,4.8,Rather sea term grow forget these seven.
1357,2024-01-01,quarterly,2001,3.9,4.4,3.4,3.7,4.5,4.1,Again nature heavy soldier.
1357,2024-10-15,quarterly,2009,3.8,4.5,4.2,3.8,3.6,4.6,Law order partner about minute should.
1357,2024-08-08,quarterly,2009,4.2,3.9,3.5,3.9,4.0,4.9,Building budget sometimes age.
1357,2024-11-28,quarterly,2005,3.8,4.2,3.6,3.9,4.9,3.5,His send physical star.
1358,2024-02-23,quarterly,2009,3.6,4.2,3.1,4.0,4.4,4.0,Cut lead story pull war officer least.
1358,2024-10-05,quarterly,2005,3.7,4.6,4.3,3.6,4.3,4.8,And across somebody front myself successful bank take.
1358,2024-12-19,quarterly,2003,4.8,4.7,4.0,3.4,4.7,3.6,Interesting yourself home American age others subject.
1358,2024-08-16,quarterly,2005,3.8,4.6,3.0,3.0,3.8,3.6,Everyone despite its three rich each knowledge.
1359,2024-12-27,quarterly,2009,4.1,4.0,4.0,4.4,4.9,3.5,Model be begin page.
1359,2024-09-07,quarterly,2006,4.9,3.7,3.4,3.1,3.9,3.7,Reason form center of source change.
1359,2024-01-08,quarterly,2007,4.1,3.6,3.5,3.4,4.6,4.3,Player source professor attention data.
1359,2024-10-23,quarterly,2001,3.6,4.8,3.6,3.4,4.8,4.3,Everyone in land heart offer.
1360,2024-08-19,quarterly,2003,3.7,3.7,3.1,4.5,3.8,5.0,Exist three event identify kid.
1360,2024-10-05,quarterly,2003,3.8,3.8,3.6,3.2,3.5,4.9,Believe nearly environment.
1360,2024-09-07,quarterly,2010,4.6,4.8,3.2,3.3,4.3,3.8,Special relationship much.
1360,2024-02-05,quarterly,2010,3.7,3.8,3.3,3.3,4.1,5.0,Charge case development land two eye ability.
1361,2024-12-11,quarterly,2004,3.7,4.6,3.4,4.2,4.1,3.9,Cell most may attorney energy foot.
1361,2024-02-22,quarterly,2003,3.8,3.8,3.6,4.2,3.9,4.2,Dinner tree PM cover find week develop.
1361,2024-06-25,quarterly,2001,3.8,4.4,3.6,3.3,3.8,3.6,Across beautiful people.
1361,2024-10-26,quarterly,2010,4.9,3.9,4.1,4.0,4.2,4.9,Wear necessary forward near rather voice pick.
1362,2024-11-01,quarterly,2004,3.9,4.4,4.0,3.5,4.4,4.7,Window generation adult program throughout boy all let.
1362,2024-03-08,quarterly,2006,4.1,4.7,3.5,3.3,4.1,4.9,Area interview age be no.
1362,2024-07-21,quarterly,2006,4.7,4.3,3.1,3.7,4.8,4.9,Leader ahead rich second.
1362,2024-03-09,quarterly,2006,4.7,4.8,3.8,3.9,4.1,4.0,Worker camera same understand interview.
1363,2024-05-16,quarterly,2005,4.2,5.0,3.3,3.6,4.4,4.1,By pressure enough mother.
1363,2024-05-25,quarterly,2005,4.8,4.7,4.4,4.4,4.1,4.6,Marriage investment seem.
1363,2024-03-28,quarterly,2004,4.0,4.3,4.0,4.0,4.1,4.6,Fine rise wife figure concern.
1363,2024-02-26,quarterly,2010,4.3,4.0,3.4,3.4,4.8,4.6,Industry despite plant him whom blood.
1364,2024-02-04,quarterly,2007,4.2,4.4,3.4,3.5,3.6,4.5,Door hand rest sometimes work who.
1364,2024-04-30,quarterly,2007,4.9,4.6,3.8,3.3,3.9,4.9,Suddenly else glass which bar yourself movement.
1364,2024-03-04,quarterly,2005,4.1,4.0,4.1,3.4,4.4,4.1,Series see call learn well hour.
1364,2024-01-02,quarterly,2002,4.1,4.3,3.4,3.7,4.5,4.4,Hot industry speak various use situation well.
1365,2024-11-28,quarterly,2009,4.7,3.6,3.1,4.3,4.5,4.3,Everybody baby unit these.
1365,2024-12-09,quarterly,2002,4.1,4.7,4.0,4.0,3.6,3.9,System kind task especially perhaps list.
1365,2024-11-18,quarterly,2008,4.7,4.2,3.6,3.7,3.7,4.7,Production official police gun.
